timestamp,bitcoin,ethereum,solana
2024-10-12,63193.0234375,2476.523193359375,146.5002899169922
2024-10-13,62851.375,2467.677001953125,147.5724334716797
2024-10-14,66046.125,2628.89990234375,157.44512939453125
2024-10-15,67041.109375,2606.02197265625,154.7206268310547
2024-10-16,67612.71875,2611.10205078125,154.23422241210938
2024-10-17,67399.8359375,2604.2734375,150.31602478027344
2024-10-18,68418.7890625,2641.55224609375,154.97593688964844
2024-10-19,68362.734375,2648.656982421875,159.6393585205078
2024-10-20,69001.703125,2746.364013671875,166.9398193359375
2024-10-21,67367.8515625,2665.712158203125,166.2168731689453
2024-10-22,67361.40625,2620.197509765625,167.26014709472656
2024-10-23,66432.1953125,2509.098876953125,170.9324951171875
2024-10-24,68161.0546875,2534.49853515625,177.1569366455078
2024-10-25,66642.4140625,2435.93408203125,164.75689697265625
2024-10-26,67014.6953125,2479.603271484375,170.70596313476562
2024-10-27,67929.296875,2505.940673828125,176.5491943359375
2024-10-28,69907.7578125,2565.34814453125,178.1049041748047
2024-10-29,72720.4921875,2637.95751953125,179.36074829101562
2024-10-30,72339.5390625,2657.37255859375,174.9249725341797
2024-10-31,70215.1875,2515.79931640625,168.42999267578125
2024-11-01,69482.46875,2511.885498046875,166.2621307373047
2024-11-02,69289.2734375,2491.068603515625,166.01034545898438
2024-11-03,68741.1171875,2456.42529296875,162.55130004882812
2024-11-04,67811.5078125,2397.0263671875,157.74710083007812
2024-11-05,69359.5625,2422.650634765625,166.72239685058594
2024-11-06,75639.078125,2724.169189453125,186.9547882080078
2024-11-07,75904.859375,2895.58544921875,196.3345947265625
2024-11-08,76545.4765625,2962.296630859375,199.9390106201172
2024-11-09,76778.8671875,3131.14453125,200.19491577148438
2024-11-10,80474.1875,3191.331298828125,210.6137237548828
2024-11-11,88701.484375,3374.81298828125,222.6416778564453
2024-11-12,87955.8125,3246.25732421875,212.2318115234375
2024-11-13,90584.1640625,3192.595947265625,215.18455505371094
2024-11-14,87250.4296875,3058.94873046875,209.2190704345703
2024-11-15,91066.0078125,3103.04052734375,218.09490966796875
2024-11-16,90558.4765625,3133.27392578125,215.8488311767578
2024-11-17,89845.8515625,3075.66162109375,237.57553100585938
2024-11-18,90542.640625,3207.8564453125,239.79425048828125
2024-11-19,92343.7890625,3111.384033203125,238.09754943847656
2024-11-20,94339.4921875,3072.18798828125,235.4236602783203
2024-11-21,98504.7265625,3361.053955078125,257.0658874511719
2024-11-22,98997.6640625,3331.600830078125,256.5186767578125
2024-11-23,97777.28125,3396.223388671875,255.1785125732422
2024-11-24,98013.8203125,3363.659912109375,252.91952514648438
2024-11-25,93102.296875,3413.5439453125,234.4466094970703
2024-11-26,91985.3203125,3326.517333984375,230.9781951904297
2024-11-27,95962.53125,3657.249267578125,242.30221557617188
2024-11-28,95652.46875,3579.8115234375,237.76400756835938
2024-11-29,97461.5234375,3593.494384765625,243.54949951171875
2024-11-30,96449.0546875,3705.705322265625,237.74374389648438
2024-12-01,97279.7890625,3711.1650390625,237.06993103027344
2024-12-02,95865.3046875,3644.198486328125,225.75619506835938
2024-12-03,96002.1640625,3620.711669921875,234.2003173828125
2024-12-04,98768.53125,3841.3310546875,229.11929321289062
2024-12-05,96593.5703125,3811.00830078125,233.9987030029297
2024-12-06,99920.7109375,4005.810546875,237.0510711669922
2024-12-07,99923.3359375,4002.692626953125,238.54795837402344
2024-12-08,101236.015625,4005.70458984375,236.67233276367188
